x exact spline
-0.751752 0.0661014 0.0656322
-0.74975 0.0664314 0.0659442
-0.747748 0.0667638 0.066259
-0.745746 0.0670987 0.0665764
-0.743744 0.067436 0.0668967
-0.741742 0.0677758 0.0672199
-0.73974 0.0681182 0.0675459
-0.737738 0.068463 0.0678749
-0.735736 0.0688104 0.0682069
-0.733734 0.0691605 0.0685418
-0.731732 0.0695131 0.0688799
-0.72973 0.0698683 0.0692211
-0.727728 0.0702262 0.0695654
-0.725726 0.0705868 0.0699129
-0.723724 0.0709502 0.0702636
-0.721722 0.0713162 0.0706177
-0.71972 0.071685 0.070975
-0.717718 0.0720567 0.0713357
-0.715716 0.0724311 0.0716999
-0.713714 0.0728084 0.0720675
-0.711712 0.0731886 0.0724386
-0.70971 0.0735716 0.0728132
-0.707708 0.0739576 0.0731914
-0.705706 0.0743466 0.0735732
-0.703704 0.0747386 0.0739587
-0.701702 0.0751336 0.0743479
-0.6997 0.0755316 0.0747409
-0.697698 0.0759327 0.0751377
-0.695696 0.076337 0.0755383
-0.693694 0.0767444 0.0759428
-0.691692 0.0771549 0.0763512
-0.68969 0.0775687 0.0767636
-0.687688 0.0779857 0.07718
-0.685686 0.078406 0.0776005
-0.683684 0.0788296 0.078025
-0.681682 0.0792566 0.0784537
-0.67968 0.0796869 0.0788866
-0.677678 0.0801207 0.0793237
-0.675676 0.0805578 0.0797651
-0.673674 0.0809985 0.0802108
-0.671672 0.0814427 0.0806609
-0.66967 0.0818904 0.0811153
-0.667668 0.0823418 0.0815742
-0.665666 0.0827967 0.0820376
-0.663664 0.0832554 0.0825055
-0.661662 0.0837177 0.082978
-0.65966 0.0841838 0.0834551
-0.657658 0.0846536 0.0839369
-0.655656 0.0851273 0.0844234
-0.653654 0.0856049 0.0849146
-0.651652 0.0860863 0.0854106
-0.64965 0.0865717 0.0859114
-0.647648 0.0870611 0.0864171
-0.645646 0.0875545 0.0869277
-0.643644 0.088052 0.0874433
-0.641642 0.0885536 0.0879638
-0.63964 0.0890593 0.0884895
-0.637638 0.0895693 0.0890202
-0.635636 0.0900835 0.089556
-0.633634 0.090602 0.090097
-0.631632 0.0911248 0.0906432
-0.62963 0.091652 0.0911947
-0.627628 0.0921836 0.0917515
-0.625626 0.0927198 0.0923137
-0.623624 0.0932604 0.0928812
-0.621622 0.0938057 0.0934542
-0.61962 0.0943555 0.0940326
-0.617618 0.0949101 0.0946166
-0.615616 0.0954694 0.0952061
-0.613614 0.0960334 0.0958012
-0.611612 0.0966023 0.096402
-0.60961 0.0971761 0.0970084
-0.607608 0.0977548 0.0976206
-0.605606 0.0983385 0.0982386
-0.603604 0.0989273 0.0988624
-0.601602 0.0995212 0.099492
-0.5996 0.10012 0.100128
-0.597598 0.100724 0.100769
-0.595596 0.101334 0.101417
-0.593594 0.101949 0.10207
-0.591592 0.102569 0.10273
-0.58959 0.103195 0.103395
-0.587588 0.103826 0.104067
-0.585586 0.104463 0.104745
-0.583584 0.105106 0.10543
-0.581582 0.105754 0.10612
-0.57958 0.106408 0.106817
-0.577578 0.107068 0.10752
-0.575576 0.107733 0.10823
-0.573574 0.108405 0.108946
-0.571572 0.109083 0.109668
-0.56957 0.109767 0.110397
-0.567568 0.110457 0.111133
-0.565566 0.111153 0.111875
-0.563564 0.111856 0.112624
-0.561562 0.112565 0.113379
-0.55956 0.11328 0.114141
-0.557558 0.114002 0.11491
-0.555556 0.114731 0.115686
-0.553554 0.115466 0.116468
-0.551552 0.116208 0.117258
-0.54955 0.116957 0.118054
-0.547548 0.117713 0.118857
-0.545546 0.118476 0.119668
-0.543544 0.119247 0.120485
-0.541542 0.120024 0.121309
-0.53954 0.120808 0.122141
-0.537538 0.1216 0.12298
-0.535536 0.1224 0.123825
-0.533534 0.123207 0.124679
-0.531532 0.124021 0.125539
-0.52953 0.124843 0.126407
-0.527528 0.125673 0.127282
-0.525526 0.126511 0.128164
-0.523524 0.127357 0.129054
-0.521522 0.128211 0.129951
-0.51952 0.129074 0.130856
-0.517518 0.129944 0.131769
-0.515516 0.130823 0.132689
-0.513514 0.131711 0.133616
-0.511512 0.132607 0.134552
-0.50951 0.133511 0.135495
-0.507508 0.134425 0.136446
-0.505506 0.135347 0.137404
-0.503504 0.136279 0.138371
-0.501502 0.13722 0.139345
-0.499499 0.138169 0.140327
-0.497497 0.139129 0.141318
-0.495495 0.140097 0.142316
-0.493493 0.141076 0.143322
-0.491491 0.142064 0.144336
-0.489489 0.143062 0.145359
-0.487487 0.144069 0.14639
-0.485485 0.145087 0.147428
-0.483483 0.146115 0.148475
-0.481481 0.147154 0.149531
-0.479479 0.148203 0.150595
-0.477477 0.149262 0.151667
-0.475475 0.150332 0.152747
-0.473473 0.151414 0.153836
-0.471471 0.152506 0.154933
-0.469469 0.153609 0.156039
-0.467467 0.154723 0.157154
-0.465465 0.155849 0.158277
-0.463463 0.156987 0.159409
-0.461461 0.158136 0.160549
-0.459459 0.159297 0.161698
-0.457457 0.16047 0.162856
-0.455455 0.161656 0.164023
-0.453453 0.162853 0.165198
-0.451451 0.164063 0.166383
-0.449449 0.165286 0.167576
-0.447447 0.166522 0.168779
-0.445445 0.16777 0.16999
-0.443443 0.169032 0.17121
-0.441441 0.170307 0.17244
-0.439439 0.171595 0.173678
-0.437437 0.172897 0.174926
-0.435435 0.174213 0.176183
-0.433433 0.175543 0.177449
-0.431431 0.176887 0.178725
-0.429429 0.178245 0.18001
-0.427427 0.179619 0.181304
-0.425425 0.181006 0.182608
-0.423423 0.182409 0.183921
-0.421421 0.183827 0.185243
-0.419419 0.18526 0.186576
-0.417417 0.186709 0.187917
-0.415415 0.188173 0.189269
-0.413413 0.189654 0.19063
-0.411411 0.19115 0.192
-0.409409 0.192663 0.193381
-0.407407 0.194193 0.194771
-0.405405 0.195739 0.196171
-0.403403 0.197303 0.197581
-0.401401 0.198883 0.199
-0.399399 0.200481 0.20043
-0.397397 0.202097 0.20187
-0.395395 0.203731 0.20332
-0.393393 0.205383 0.204783
-0.391391 0.207053 0.206257
-0.389389 0.208742 0.207744
-0.387387 0.21045 0.209244
-0.385385 0.212177 0.210758
-0.383383 0.213923 0.212287
-0.381381 0.21569 0.213832
-0.379379 0.217476 0.215392
-0.377377 0.219282 0.216969
-0.375375 0.221108 0.218563
-0.373373 0.222956 0.220175
-0.371371 0.224824 0.221806
-0.369369 0.226714 0.223456
-0.367367 0.228625 0.225125
-0.365365 0.230558 0.226815
-0.363363 0.232514 0.228527
-0.361361 0.234491 0.23026
-0.359359 0.236492 0.232015
-0.357357 0.238515 0.233794
-0.355355 0.240562 0.235596
-0.353353 0.242632 0.237423
-0.351351 0.244726 0.239274
-0.349349 0.246845 0.241151
-0.347347 0.248988 0.243055
-0.345345 0.251156 0.244985
-0.343343 0.25335 0.246943
-0.341341 0.255568 0.24893
-0.339339 0.257813 0.250945
-0.337337 0.260084 0.25299
-0.335335 0.262381 0.255065
-0.333333 0.264706 0.25717
-0.331331 0.267058 0.259307
-0.329329 0.269437 0.261477
-0.327327 0.271844 0.263679
-0.325325 0.27428 0.265914
-0.323323 0.276744 0.268183
-0.321321 0.279237 0.270488
-0.319319 0.28176 0.272827
-0.317317 0.284312 0.275202
-0.315315 0.286895 0.277614
-0.313313 0.289508 0.280064
-0.311311 0.292153 0.282551
-0.309309 0.294828 0.285077
-0.307307 0.297535 0.287642
-0.305305 0.300275 0.290247
-0.303303 0.303047 0.292892
-0.301301 0.305851 0.295579
-0.299299 0.308689 0.298307
-0.297297 0.311561 0.301077
-0.295295 0.314467 0.303891
-0.293293 0.317408 0.306749
-0.291291 0.320383 0.309651
-0.289289 0.323394 0.312598
-0.287287 0.32644 0.31559
-0.285285 0.329523 0.318629
-0.283283 0.332642 0.321715
-0.281281 0.335798 0.324848
-0.279279 0.338992 0.32803
-0.277277 0.342223 0.33126
-0.275275 0.345493 0.33454
-0.273273 0.348802 0.337871
-0.271271 0.35215 0.341252
-0.269269 0.355537 0.344684
-0.267267 0.358964 0.348169
-0.265265 0.362432 0.351706
-0.263263 0.36594 0.355297
-0.261261 0.36949 0.358942
-0.259259 0.373081 0.362642
-0.257257 0.376714 0.366397
-0.255255 0.38039 0.370207
-0.253253 0.384109 0.374075
-0.251251 0.387871 0.378
-0.249249 0.391676 0.381983
-0.247247 0.395526 0.386024
-0.245245 0.39942 0.390124
-0.243243 0.403359 0.394285
-0.241241 0.407343 0.398506
-0.239239 0.411373 0.402788
-0.237237 0.415448 0.407132
-0.235235 0.41957 0.411538
-0.233233 0.423739 0.416007
-0.231231 0.427954 0.42054
-0.229229 0.432217 0.425138
-0.227227 0.436528 0.429801
-0.225225 0.440886 0.434529
-0.223223 0.445292 0.439323
-0.221221 0.449747 0.444185
-0.219219 0.454251 0.449114
-0.217217 0.458803 0.454111
-0.215215 0.463405 0.459177
-0.213213 0.468056 0.464313
-0.211211 0.472756 0.469519
-0.209209 0.477506 0.474796
-0.207207 0.482306 0.480144
-0.205205 0.487156 0.485565
-0.203203 0.492056 0.491058
-0.201201 0.497006 0.496625
-0.199199 0.502006 0.502265
-0.197197 0.507056 0.507979
-0.195195 0.512156 0.513764
-0.193193 0.517306 0.519617
-0.191191 0.522506 0.525535
-0.189189 0.527756 0.531516
-0.187187 0.533056 0.537558
-0.185185 0.538405 0.543657
-0.183183 0.543803 0.549812
-0.181181 0.54925 0.556018
-0.179179 0.554745 0.562275
-0.177177 0.560289 0.568579
-0.175175 0.56588 0.574927
-0.173173 0.571519 0.581317
-0.171171 0.577204 0.587747
-0.169169 0.582936 0.594213
-0.167167 0.588713 0.600713
-0.165165 0.594534 0.607245
-0.163163 0.6004 0.613805
-0.161161 0.606309 0.620392
-0.159159 0.612261 0.627002
-0.157157 0.618254 0.633634
-0.155155 0.624287 0.640283
-0.153153 0.630359 0.646949
-0.151151 0.63647 0.653627
-0.149149 0.642617 0.660316
-0.147147 0.6488 0.667012
-0.145145 0.655017 0.673714
-0.143143 0.661267 0.680419
-0.141141 0.667548 0.687123
-0.139139 0.673858 0.693825
-0.137137 0.680196 0.700522
-0.135135 0.68656 0.707211
-0.133133 0.692947 0.713889
-0.131131 0.699357 0.720554
-0.129129 0.705787 0.727203
-0.127127 0.712234 0.733834
-0.125125 0.718697 0.740444
-0.123123 0.725172 0.74703
-0.121121 0.731658 0.75359
-0.119119 0.738152 0.760121
-0.117117 0.744651 0.766621
-0.115115 0.751153 0.773086
-0.113113 0.757654 0.779515
-0.111111 0.764151 0.785905
-0.109109 0.770642 0.792252
-0.107107 0.777123 0.798555
-0.105105 0.78359 0.804811
-0.103103 0.790042 0.811016
-0.101101 0.796473 0.81717
-0.0990991 0.80288 0.823268
-0.0970971 0.80926 0.829308
-0.0950951 0.81561 0.835288
-0.0930931 0.821924 0.841206
-0.0910911 0.828199 0.847057
-0.0890891 0.834431 0.852841
-0.0870871 0.840616 0.858553
-0.0850851 0.84675 0.864192
-0.0830831 0.852828 0.869755
-0.0810811 0.858846 0.87524
-0.0790791 0.864799 0.880643
-0.0770771 0.870684 0.885962
-0.0750751 0.876496 0.891194
-0.0730731 0.88223 0.896338
-0.0710711 0.887881 0.901389
-0.0690691 0.893445 0.906346
-0.0670671 0.898917 0.911206
-0.0650651 0.904293 0.915966
-0.0630631 0.909567 0.920625
-0.0610611 0.914736 0.925178
-0.0590591 0.919795 0.929623
-0.0570571 0.924738 0.933959
-0.0550551 0.929561 0.938181
-0.0530531 0.93426 0.942289
-0.0510511 0.93883 0.946278
-0.049049 0.943267 0.950146
-0.047047 0.947566 0.953892
-0.045045 0.951723 0.957511
-0.043043 0.955733 0.961002
-0.041041 0.959592 0.964361
-0.039039 0.963297 0.967587
-0.037037 0.966844 0.970677
-0.035035 0.970227 0.973627
-0.033033 0.973445 0.976436
-0.031031 0.976493 0.979101
-0.029029 0.979368 0.981619
-0.027027 0.982066 0.983987
-0.025025 0.984585 0.986203
-0.023023 0.986922 0.988265
-0.021021 0.989074 0.990169
-0.019019 0.991038 0.991913
-0.017017 0.992813 0.993494
-0.015015 0.994395 0.99491
-0.013013 0.995784 0.996159
-0.011011 0.996978 0.997236
-0.00900901 0.997975 0.998141
-0.00700701 0.998774 0.99887
-0.00500501 0.999374 0.999421
-0.003003 0.999775 0.999791
-0.001001 0.999975 0.999977
0.001001 0.999975 0.999977
0.003003 0.999775 0.999791
0.00500501 0.999374 0.999421
0.00700701 0.998774 0.99887
0.00900901 0.997975 0.998141
0.011011 0.996978 0.997236
0.013013 0.995784 0.996159
0.015015 0.994395 0.99491
0.017017 0.992813 0.993494
0.019019 0.991038 0.991913
0.021021 0.989074 0.990169
0.023023 0.986922 0.988265
0.025025 0.984585 0.986203
0.027027 0.982066 0.983987
0.029029 0.979368 0.981619
0.031031 0.976493 0.979101
0.033033 0.973445 0.976436
0.035035 0.970227 0.973627
0.037037 0.966844 0.970677
0.039039 0.963297 0.967587
0.041041 0.959592 0.964361
0.043043 0.955733 0.961002
0.045045 0.951723 0.957511
0.047047 0.947566 0.953892
0.049049 0.943267 0.950146
0.0510511 0.93883 0.946278
0.0530531 0.93426 0.942289
0.0550551 0.929561 0.938181
0.0570571 0.924738 0.933959
0.0590591 0.919795 0.929623
0.0610611 0.914736 0.925178
0.0630631 0.909567 0.920625
0.0650651 0.904293 0.915966
0.0670671 0.898917 0.911206
0.0690691 0.893445 0.906346
0.0710711 0.887881 0.901389
0.0730731 0.88223 0.896338
0.0750751 0.876496 0.891194
0.0770771 0.870684 0.885962
0.0790791 0.864799 0.880643
0.0810811 0.858846 0.87524
0.0830831 0.852828 0.869755
0.0850851 0.84675 0.864192
0.0870871 0.840616 0.858553
0.0890891 0.834431 0.852841
0.0910911 0.828199 0.847057
0.0930931 0.821924 0.841206
0.0950951 0.81561 0.835288
0.0970971 0.80926 0.829308
0.0990991 0.80288 0.823268
0.101101 0.796473 0.81717
0.103103 0.790042 0.811016
0.105105 0.78359 0.804811
0.107107 0.777123 0.798555
0.109109 0.770642 0.792252
0.111111 0.764151 0.785905
0.113113 0.757654 0.779515
0.115115 0.751153 0.773086
0.117117 0.744651 0.766621
0.119119 0.738152 0.760121
0.121121 0.731658 0.75359
0.123123 0.725172 0.74703
0.125125 0.718697 0.740444
0.127127 0.712234 0.733834
0.129129 0.705787 0.727203
0.131131 0.699357 0.720554
0.133133 0.692947 0.713889
0.135135 0.68656 0.707211
0.137137 0.680196 0.700522
0.139139 0.673858 0.693825
0.141141 0.667548 0.687123
0.143143 0.661267 0.680419
0.145145 0.655017 0.673714
0.147147 0.6488 0.667012
0.149149 0.642617 0.660316
0.151151 0.63647 0.653627
0.153153 0.630359 0.646949
0.155155 0.624287 0.640283
0.157157 0.618254 0.633634
0.159159 0.612261 0.627002
0.161161 0.606309 0.620392
0.163163 0.6004 0.613805
0.165165 0.594534 0.607245
0.167167 0.588713 0.600713
0.169169 0.582936 0.594213
0.171171 0.577204 0.587747
0.173173 0.571519 0.581317
0.175175 0.56588 0.574927
0.177177 0.560289 0.568579
0.179179 0.554745 0.562275
0.181181 0.54925 0.556018
0.183183 0.543803 0.549812
0.185185 0.538405 0.543657
0.187187 0.533056 0.537558
0.189189 0.527756 0.531516
0.191191 0.522506 0.525535
0.193193 0.517306 0.519617
0.195195 0.512156 0.513764
0.197197 0.507056 0.507979
0.199199 0.502006 0.502265
0.201201 0.497006 0.496625
0.203203 0.492056 0.491058
0.205205 0.487156 0.485565
0.207207 0.482306 0.480144
0.209209 0.477506 0.474796
0.211211 0.472756 0.469519
0.213213 0.468056 0.464313
0.215215 0.463405 0.459177
0.217217 0.458803 0.454111
0.219219 0.454251 0.449114
0.221221 0.449747 0.444185
0.223223 0.445292 0.439323
0.225225 0.440886 0.434529
0.227227 0.436528 0.429801
0.229229 0.432217 0.425138
0.231231 0.427954 0.42054
0.233233 0.423739 0.416007
0.235235 0.41957 0.411538
0.237237 0.415448 0.407132
0.239239 0.411373 0.402788
0.241241 0.407343 0.398506
0.243243 0.403359 0.394285
0.245245 0.39942 0.390124
0.247247 0.395526 0.386024
0.249249 0.391676 0.381983
0.251251 0.387871 0.378
0.253253 0.384109 0.374075
0.255255 0.38039 0.370207
0.257257 0.376714 0.366397
0.259259 0.373081 0.362642
0.261261 0.36949 0.358942
0.263263 0.36594 0.355297
0.265265 0.362432 0.351706
0.267267 0.358964 0.348169
0.269269 0.355537 0.344684
0.271271 0.35215 0.341252
0.273273 0.348802 0.337871
0.275275 0.345493 0.33454
0.277277 0.342223 0.33126
0.279279 0.338992 0.32803
0.281281 0.335798 0.324848
0.283283 0.332642 0.321715
0.285285 0.329523 0.318629
0.287287 0.32644 0.31559
0.289289 0.323394 0.312598
0.291291 0.320383 0.309651
0.293293 0.317408 0.306749
0.295295 0.314467 0.303891
0.297297 0.311561 0.301077
0.299299 0.308689 0.298307
0.301301 0.305851 0.295579
0.303303 0.303047 0.292892
0.305305 0.300275 0.290247
0.307307 0.297535 0.287642
0.309309 0.294828 0.285077
0.311311 0.292153 0.282551
0.313313 0.289508 0.280064
0.315315 0.286895 0.277614
0.317317 0.284312 0.275202
0.319319 0.28176 0.272827
0.321321 0.279237 0.270488
0.323323 0.276744 0.268183
0.325325 0.27428 0.265914
0.327327 0.271844 0.263679
0.329329 0.269437 0.261477
0.331331 0.267058 0.259307
0.333333 0.264706 0.25717
0.335335 0.262381 0.255065
0.337337 0.260084 0.25299
0.339339 0.257813 0.250945
0.341341 0.255568 0.24893
0.343343 0.25335 0.246943
0.345345 0.251156 0.244985
0.347347 0.248988 0.243055
0.349349 0.246845 0.241151
0.351351 0.244726 0.239274
0.353353 0.242632 0.237423
0.355355 0.240562 0.235596
0.357357 0.238515 0.233794
0.359359 0.236492 0.232015
0.361361 0.234491 0.23026
0.363363 0.232514 0.228527
0.365365 0.230558 0.226815
0.367367 0.228625 0.225125
0.369369 0.226714 0.223456
0.371371 0.224824 0.221806
0.373373 0.222956 0.220175
0.375375 0.221108 0.218563
0.377377 0.219282 0.216969
0.379379 0.217476 0.215392
0.381381 0.21569 0.213832
0.383383 0.213923 0.212287
0.385385 0.212177 0.210758
0.387387 0.21045 0.209244
0.389389 0.208742 0.207744
0.391391 0.207053 0.206257
0.393393 0.205383 0.204783
0.395395 0.203731 0.20332
0.397397 0.202097 0.20187
0.399399 0.200481 0.20043
0.401401 0.198883 0.199
0.403403 0.197303 0.197581
0.405405 0.195739 0.196171
0.407407 0.194193 0.194771
0.409409 0.192663 0.193381
0.411411 0.19115 0.192
0.413413 0.189654 0.19063
0.415415 0.188173 0.189269
0.417417 0.186709 0.187917
0.419419 0.18526 0.186576
0.421421 0.183827 0.185243
0.423423 0.182409 0.183921
0.425425 0.181006 0.182608
0.427427 0.179619 0.181304
0.429429 0.178245 0.18001
0.431431 0.176887 0.178725
0.433433 0.175543 0.177449
0.435435 0.174213 0.176183
0.437437 0.172897 0.174926
0.439439 0.171595 0.173678
0.441441 0.170307 0.17244
0.443443 0.169032 0.17121
0.445445 0.16777 0.16999
0.447447 0.166522 0.168779
0.449449 0.165286 0.167576
0.451451 0.164063 0.166383
0.453453 0.162853 0.165198
0.455455 0.161656 0.164023
0.457457 0.16047 0.162856
0.459459 0.159297 0.161698
0.461461 0.158136 0.160549
0.463463 0.156987 0.159409
0.465465 0.155849 0.158277
0.467467 0.154723 0.157154
0.469469 0.153609 0.156039
0.471471 0.152506 0.154933
0.473473 0.151414 0.153836
0.475475 0.150332 0.152747
0.477477 0.149262 0.151667
0.479479 0.148203 0.150595
0.481481 0.147154 0.149531
0.483483 0.146115 0.148475
0.485485 0.145087 0.147428
0.487487 0.144069 0.14639
0.489489 0.143062 0.145359
0.491491 0.142064 0.144336
0.493493 0.141076 0.143322
0.495495 0.140097 0.142316
0.497497 0.139129 0.141318
0.499499 0.138169 0.140327
0.501502 0.13722 0.139345
0.503504 0.136279 0.138371
0.505506 0.135347 0.137404
0.507508 0.134425 0.136446
0.50951 0.133511 0.135495
0.511512 0.132607 0.134552
0.513514 0.131711 0.133616
0.515516 0.130823 0.132689
0.517518 0.129944 0.131769
0.51952 0.129074 0.130856
0.521522 0.128211 0.129951
0.523524 0.127357 0.129054
0.525526 0.126511 0.128164
0.527528 0.125673 0.127282
0.52953 0.124843 0.126407
0.531532 0.124021 0.125539
0.533534 0.123207 0.124679
0.535536 0.1224 0.123825
0.537538 0.1216 0.12298
0.53954 0.120808 0.122141
0.541542 0.120024 0.121309
0.543544 0.119247 0.120485
0.545546 0.118476 0.119668
0.547548 0.117713 0.118857
0.54955 0.116957 0.118054
0.551552 0.116208 0.117258
0.553554 0.115466 0.116468
0.555556 0.114731 0.115686
0.557558 0.114002 0.11491
0.55956 0.11328 0.114141
0.561562 0.112565 0.113379
0.563564 0.111856 0.112624
0.565566 0.111153 0.111875
0.567568 0.110457 0.111133
0.56957 0.109767 0.110397
0.571572 0.109083 0.109668
0.573574 0.108405 0.108946
0.575576 0.107733 0.10823
0.577578 0.107068 0.10752
0.57958 0.106408 0.106817
0.581582 0.105754 0.10612
0.583584 0.105106 0.10543
0.585586 0.104463 0.104745
0.587588 0.103826 0.104067
0.58959 0.103195 0.103395
0.591592 0.102569 0.10273
0.593594 0.101949 0.10207
0.595596 0.101334 0.101417
0.597598 0.100724 0.100769
0.5996 0.10012 0.100128
0.601602 0.0995212 0.099492
0.603604 0.0989273 0.0988624
0.605606 0.0983385 0.0982386
0.607608 0.0977548 0.0976206
0.60961 0.0971761 0.0970084
0.611612 0.0966023 0.096402
0.613614 0.0960334 0.0958012
0.615616 0.0954694 0.0952061
0.617618 0.0949101 0.0946166
0.61962 0.0943555 0.0940326
0.621622 0.0938057 0.0934542
0.623624 0.0932604 0.0928812
0.625626 0.0927198 0.0923137
0.627628 0.0921836 0.0917515
0.62963 0.091652 0.0911947
0.631632 0.0911248 0.0906432
0.633634 0.090602 0.090097
0.635636 0.0900835 0.089556
0.637638 0.0895693 0.0890202
0.63964 0.0890593 0.0884895
0.641642 0.0885536 0.0879638
0.643644 0.088052 0.0874433
0.645646 0.0875545 0.0869277
0.647648 0.0870611 0.0864171
0.64965 0.0865717 0.0859114
0.651652 0.0860863 0.0854106
0.653654 0.0856049 0.0849146
0.655656 0.0851273 0.0844234
0.657658 0.0846536 0.0839369
0.65966 0.0841838 0.0834551
0.661662 0.0837177 0.082978
0.663664 0.0832554 0.0825055
0.665666 0.0827967 0.0820376
0.667668 0.0823418 0.0815742
0.66967 0.0818904 0.0811153
0.671672 0.0814427 0.0806609
0.673674 0.0809985 0.0802108
0.675676 0.0805578 0.0797651
0.677678 0.0801207 0.0793237
0.67968 0.0796869 0.0788866
0.681682 0.0792566 0.0784537
0.683684 0.0788296 0.078025
0.685686 0.078406 0.0776005
0.687688 0.0779857 0.07718
0.68969 0.0775687 0.0767636
0.691692 0.0771549 0.0763512
0.693694 0.0767444 0.0759428
0.695696 0.076337 0.0755383
0.697698 0.0759327 0.0751377
0.6997 0.0755316 0.0747409
0.701702 0.0751336 0.0743479
0.703704 0.0747386 0.0739587
0.705706 0.0743466 0.0735732
0.707708 0.0739576 0.0731914
0.70971 0.0735716 0.0728132
0.711712 0.0731886 0.0724386
0.713714 0.0728084 0.0720675
0.715716 0.0724311 0.0716999
0.717718 0.0720567 0.0713357
0.71972 0.071685 0.070975
0.721722 0.0713162 0.0706177
0.723724 0.0709502 0.0702636
0.725726 0.0705868 0.0699129
0.727728 0.0702262 0.0695654
