x,y
13.244000,36.612865
13.287000,36.492532
13.330000,36.372538
13.373000,36.252925
13.416000,36.133736
13.459000,36.015010
13.502000,35.896788
13.545000,35.779109
13.588000,35.662010
13.631000,35.545531
13.674000,35.429707
13.717000,35.314574
13.760000,35.200169
13.803000,35.086526
13.846000,34.973678
13.889000,34.861659
13.932000,34.750501
13.975000,34.640234
14.018000,34.530891
14.061000,34.422500
14.104000,34.315091
14.147000,34.208692
14.190000,34.103330
14.233000,33.999031
14.276000,33.895822
14.319000,33.793728
14.362000,33.692771
14.405000,33.592977
14.448000,33.494366
14.491000,33.396961
14.534000,33.300782
14.577000,33.205849
14.620000,33.112181
14.663000,33.019797
14.706000,32.928713
14.749000,32.838946
14.792000,32.750512
14.835000,32.663426
14.878000,32.577700
14.921000,32.493349
14.964000,32.410385
15.007000,32.328819
15.050000,32.248661
15.093000,32.169921
15.136000,32.092608
15.179000,32.016730
15.222000,31.942294
15.265000,31.869306
15.308000,31.797771
15.351000,31.727695
15.394000,31.659081
15.437000,31.591931
15.480000,31.526247
15.523000,31.462032
15.566000,31.399284
15.609000,31.338004
15.652000,31.278191
15.695000,31.219841
15.738000,31.162953
15.781000,31.107522
15.824000,31.053544
15.867000,31.001012
15.910000,30.949922
15.953000,30.900265
15.996000,30.852035
16.039000,30.805221
16.082000,30.759815
16.125000,30.715807
16.168000,30.673185
16.211000,30.631938
16.254000,30.592053
16.297000,30.553516
16.340000,30.516314
16.383000,30.480431
16.426000,30.445852
16.469000,30.412561
16.512000,30.380540
16.555000,30.349771
16.598000,30.320236
16.641000,30.291916
16.684000,30.264790
16.727000,30.238837
16.770000,30.214037
16.813000,30.190367
16.856000,30.167805
16.899000,30.146326
16.942000,30.125907
16.985000,30.106523
17.028000,30.088148
17.071000,30.070757
17.114000,30.054323
17.157000,30.038818
17.200000,30.024214
17.243000,30.010483
17.286000,29.997595
17.329000,29.985522
17.372000,29.974233
17.415000,29.963696
17.458000,29.953881
17.501000,29.944755
17.544000,29.936286
17.587000,29.928442
17.630000,29.921188
17.673000,29.914490
17.716000,29.908315
17.759000,29.902627
17.802000,29.897391
17.845000,29.892571
17.888000,29.888131
17.931000,29.884034
17.974000,29.880242
18.017000,29.876720
18.060000,29.873427
18.103000,29.870328
18.146000,29.867382
18.189000,29.864551
18.232000,29.861795
18.275000,29.859076
18.318000,29.856353
18.361000,29.853586
18.404000,29.850735
18.447000,29.847758
18.490000,29.844616
18.533000,29.841267
18.576000,29.837669
18.619000,29.833782
18.662000,29.829563
18.705000,29.824970
18.748000,29.819962
18.791000,29.814497
18.834000,29.808531
18.877000,29.802024
18.920000,29.794932
18.963000,29.787213
19.006000,29.778824
19.049000,29.769724
19.092000,29.759869
19.135000,29.749217
19.178000,29.737725
19.221000,29.725351
19.264000,29.712053
19.307000,29.697789
19.350000,29.682515
19.393000,29.666191
19.436000,29.648773
19.479000,29.630221
19.522000,29.610494
19.565000,29.589548
19.608000,29.567344
19.651000,29.543840
19.694000,29.518996
19.737000,29.492772
19.780000,29.465127
19.823000,29.436022
19.866000,29.405417
19.909000,29.373273
19.952000,29.339552
19.995000,29.304215
20.038000,29.267226
20.081000,29.228545
20.124000,29.188137
20.167000,29.145966
20.210000,29.101995
20.253000,29.056188
20.296000,29.008513
20.339000,28.958934
20.382000,28.907417
20.425000,28.853931
20.468000,28.798442
20.511000,28.740919
20.554000,28.681333
20.597000,28.619651
20.640000,28.555846
20.683000,28.489888
20.726000,28.421751
20.769000,28.351406
20.812000,28.278829
20.855000,28.203994
20.898000,28.126876
20.941000,28.047453
20.984000,27.965703
21.027000,27.881603
21.070000,27.795134
21.113000,27.706276
21.156000,27.615012
21.199000,27.521323
21.242000,27.425195
21.285000,27.326613
21.328000,27.225562
21.371000,27.122030
21.414000,27.016007
21.457000,26.907482
21.500000,26.796447
21.543000,26.682894
21.586000,26.566818
21.629000,26.448213
21.672000,26.327077
21.715000,26.203408
21.758000,26.077206
21.801000,25.948472
21.844000,25.817209
21.887000,25.683420
21.930000,25.547113
21.973000,25.408294
22.016000,25.266973
22.059000,25.123160
22.102000,24.976868
22.145000,24.828111
22.188000,24.676906
22.231000,24.523271
22.274000,24.367224
22.317000,24.208788
22.360000,24.047986
22.403000,23.884843
22.446000,23.719388
22.489000,23.551648
22.532000,23.381656
22.575000,23.209446
22.618000,23.035051
22.661000,22.858512
22.704000,22.679866
22.747000,22.499156
22.790000,22.316427
22.833000,22.131726
22.876000,21.945100
22.919000,21.756601
22.962000,21.566282
23.005000,21.374201
23.048000,21.180414
23.091000,20.984983
23.134000,20.787972
23.177000,20.589445
23.220000,20.389472
23.263000,20.188124
23.306000,19.985475
23.349000,19.781600
23.392000,19.576580
23.435000,19.370496
23.478000,19.163433
23.521000,18.955478
23.564000,18.746722
23.607000,18.537259
23.650000,18.327185
23.693000,18.116599
23.736000,17.905603
23.779000,17.694303
23.822000,17.482807
23.865000,17.271228
23.908000,17.059679
23.951000,16.848280
23.994000,16.637150
24.037000,16.426416
24.080000,16.216205
24.123000,16.006648
24.166000,15.797881
24.209000,15.590040
24.252000,15.383269
24.295000,15.177712
24.338000,14.973518
24.381000,14.770841
24.424000,14.569835
24.467000,14.370660
24.510000,14.173481
24.553000,13.978465
24.596000,13.785783
24.639000,13.595610
24.682000,13.408125
24.725000,13.223511
24.768000,13.041955
24.811000,12.863648
24.854000,12.688785
24.897000,12.517566
24.940000,12.350193
24.983000,12.186875
25.026000,12.027823
25.069000,11.873253
25.112000,11.723387
25.155000,11.578449
25.198000,11.438668
25.241000,11.304278
25.284000,11.175517
25.327000,11.052630
25.370000,10.935862
25.413000,10.825467
25.456000,10.721701
25.499000,10.624826
25.542000,10.535109
25.585000,10.452820
25.628000,10.378237
25.671000,10.311639
25.714000,10.253315
25.757000,10.203554
25.800000,10.162653
25.843000,10.130914
25.886000,10.108643
25.929000,10.096151
25.972000,10.093757
26.015000,10.101782
26.058000,10.120554
26.101000,10.150407
26.144000,10.191679
26.187000,10.244714
26.230000,10.309863
26.273000,10.387479
26.316000,10.477926
26.359000,10.581568
26.402000,10.698780
26.445000,10.829939
26.488000,10.975429
26.531000,11.135640
26.574000,11.310969
26.617000,11.501818
26.660000,11.708595
26.703000,11.931714
26.746000,12.171595
26.789000,12.428666
26.832000,12.703359
26.875000,12.996113
26.918000,13.307375
26.961000,13.637595
27.004000,13.987234
27.047000,14.356755
27.090000,14.746631
27.133000,15.157340
27.176000,15.589367
27.219000,16.043204
27.262000,16.519349
27.305000,17.018307
27.348000,17.540592
27.391000,18.086722
27.434000,18.657224
27.477000,19.252630
27.520000,19.873483
27.563000,20.520328
27.606000,21.193722
27.649000,21.894227
27.692000,22.622411
27.735000,23.378852
27.778000,24.164135
27.821000,24.978852
27.864000,25.823601
27.907000,26.698991
27.950000,27.605635
27.993000,28.544157
28.036000,29.515187
28.079000,30.519364
28.122000,31.557333
28.165000,32.629748
28.208000,33.737272
28.251000,34.880575
28.294000,36.060335
28.337000,37.277239
28.380000,38.531982
28.423000,39.825267
28.466000,41.157806
28.509000,42.530318
28.552000,43.943533
28.595000,45.398187
28.638000,46.895025
28.681000,48.434803
28.724000,50.018283
28.767000,51.646237
28.810000,53.319446
28.853000,55.038700
28.896000,56.804798
28.939000,58.618546
28.982000,60.480762
29.025000,62.392273
29.068000,64.353912
29.111000,66.366524
29.154000,68.430964
29.197000,70.548095
29.240000,72.718789
29.283000,74.943929
29.326000,77.224406
29.369000,79.561121
29.412000,81.954988
29.455000,84.406925
29.498000,86.917865
29.541000,89.488747
29.584000,92.120523
29.627000,94.814154
29.670000,97.570610
29.713000,100.390873
29.756000,103.275934
29.799000,106.226794
29.842000,109.244466
29.885000,112.329972
29.928000,115.484345
29.971000,118.708628
30.014000,122.003876
30.057000,125.371153
30.100000,128.811536
30.143000,132.326110
30.186000,135.915973
30.229000,139.582232
30.272000,143.326008
30.315000,147.148431
30.358000,151.050642
30.401000,155.033795
30.444000,159.099052
30.487000,163.247590
30.530000,167.480595
30.573000,171.799267
30.616000,176.204814
30.659000,180.698458
30.702000,185.281434
30.745000,189.954985
30.788000,194.720368
30.831000,199.578853
30.874000,204.531721
30.917000,209.580263
30.960000,214.725786
31.003000,219.969606
31.046000,225.313053
31.089000,230.757468
31.132000,236.304206
31.175000,241.954634
31.218000,247.710130
31.261000,253.572086
31.304000,259.541908
31.347000,265.621011
31.390000,271.810827
31.433000,278.112798
31.476000,284.528381
31.519000,291.059044
31.562000,297.706269
31.605000,304.471552
31.648000,311.356401
31.691000,318.362339
31.734000,325.490901
31.777000,332.743635
31.820000,340.122104
31.863000,347.627885
31.906000,355.262566
31.949000,363.027752
31.992000,370.925059
32.035000,378.956119
32.078000,387.122578
32.121000,395.426095
32.164000,403.868344
32.207000,412.451011
32.250000,421.175800
32.293000,430.044427
32.336000,439.058622
32.379000,448.220133
32.422000,457.530717
32.465000,466.992151
32.508000,476.606223
32.551000,486.374739
32.594000,496.299517
32.637000,506.382393
32.680000,516.625214
32.723000,527.029846
32.766000,537.598169
32.809000,548.332078
32.852000,559.233482
32.895000,570.304309
32.938000,581.546499
32.981000,592.962010
33.024000,604.552814
33.067000,616.320901
33.110000,628.268273
33.153000,640.396953
33.196000,652.708976
33.239000,665.206394
33.282000,677.891277
33.325000,690.765710
33.368000,703.831792
33.411000,717.091643
33.454000,730.547397
33.497000,744.201203
33.540000,758.055231
33.583000,772.111663
33.626000,786.372701
33.669000,800.840562
33.712000,815.517482
33.755000,830.405713
33.798000,845.507524
33.841000,860.825200
33.884000,876.361046
33.927000,892.117383
33.970000,908.096550
34.013000,924.300902
34.056000,940.732813
34.099000,957.394675
34.142000,974.288897
34.185000,991.417907
34.228000,1008.784149
34.271000,1026.390087
34.314000,1044.238203
34.357000,1062.330995
34.400000,1080.670983
34.443000,1099.260702
34.486000,1118.102708
34.529000,1137.199574
34.572000,1156.553892
34.615000,1176.168273
34.658000,1196.045347
34.701000,1216.187763
34.744000,1236.598188
34.787000,1257.279310
34.830000,1278.233834
34.873000,1299.464485
34.916000,1320.974008
34.959000,1342.765168
35.002000,1364.840748
35.045000,1387.203550
35.088000,1409.856399
35.131000,1432.802137
35.174000,1456.043627
35.217000,1479.583750
35.260000,1503.425411
35.303000,1527.571532
35.346000,1552.025055
35.389000,1576.788945
35.432000,1601.866185
35.475000,1627.259779
35.518000,1652.972753
35.561000,1679.008153
35.604000,1705.369044
35.647000,1732.058514
35.690000,1759.079672
35.733000,1786.435646
35.776000,1814.129587
35.819000,1842.164668
35.862000,1870.544080
35.905000,1899.271039
35.948000,1928.348781
35.991000,1957.780562
36.034000,1987.569663
36.077000,2017.719385
