x,y
-2.210000,0.074383
-2.200000,0.073360
-2.190000,0.072427
-2.180000,0.071584
-2.170000,0.070832
-2.160000,0.070171
-2.150000,0.069604
-2.140000,0.069129
-2.130000,0.068749
-2.120000,0.068463
-2.110000,0.068272
-2.100000,0.068176
-2.090000,0.068177
-2.080000,0.068274
-2.070000,0.068468
-2.060000,0.068760
-2.050000,0.069149
-2.040000,0.069636
-2.030000,0.070222
-2.020000,0.070906
-2.010000,0.071689
-2.000000,0.072570
-1.990000,0.073551
-1.980000,0.074631
-1.970000,0.075811
-1.960000,0.077089
-1.950000,0.078467
-1.940000,0.079945
-1.930000,0.081521
-1.920000,0.083197
-1.910000,0.084972
-1.900000,0.086845
-1.890000,0.088817
-1.880000,0.090888
-1.870000,0.093057
-1.860000,0.095324
-1.850000,0.097688
-1.840000,0.100150
-1.830000,0.102708
-1.820000,0.105363
-1.810000,0.108114
-1.800000,0.110961
-1.790000,0.113902
-1.780000,0.116938
-1.770000,0.120069
-1.760000,0.123292
-1.750000,0.126609
-1.740000,0.130017
-1.730000,0.133518
-1.720000,0.137108
-1.710000,0.140790
-1.700000,0.144560
-1.690000,0.148419
-1.680000,0.152366
-1.670000,0.156400
-1.660000,0.160520
-1.650000,0.164725
-1.640000,0.169014
-1.630000,0.173387
-1.620000,0.177843
-1.610000,0.182380
-1.600000,0.186997
-1.590000,0.191695
-1.580000,0.196470
-1.570000,0.201323
-1.560000,0.206253
-1.550000,0.211258
-1.540000,0.216337
-1.530000,0.221489
-1.520000,0.226713
-1.510000,0.232007
-1.500000,0.237372
-1.490000,0.242804
-1.480000,0.248304
-1.470000,0.253869
-1.460000,0.259499
-1.450000,0.265192
-1.440000,0.270948
-1.430000,0.276764
-1.420000,0.282639
-1.410000,0.288572
-1.400000,0.294562
-1.390000,0.300607
-1.380000,0.306706
-1.370000,0.312858
-1.360000,0.319061
-1.350000,0.325313
-1.340000,0.331613
-1.330000,0.337961
-1.320000,0.344353
-1.310000,0.350790
-1.300000,0.357268
-1.290000,0.363788
-1.280000,0.370347
-1.270000,0.376943
-1.260000,0.383576
-1.250000,0.390244
-1.240000,0.396945
-1.230000,0.403677
-1.220000,0.410440
-1.210000,0.417231
-1.200000,0.424050
-1.190000,0.430893
-1.180000,0.437761
-1.170000,0.444650
-1.160000,0.451561
-1.150000,0.458490
-1.140000,0.465437
-1.130000,0.472400
-1.120000,0.479377
-1.110000,0.486366
-1.100000,0.493367
-1.090000,0.500377
-1.080000,0.507395
-1.070000,0.514419
-1.060000,0.521447
-1.050000,0.528479
-1.040000,0.535512
-1.030000,0.542544
-1.020000,0.549575
-1.010000,0.556602
-1.000000,0.563623
-0.990000,0.570639
-0.980000,0.577645
-0.970000,0.584642
-0.960000,0.591627
-0.950000,0.598599
-0.940000,0.605556
-0.930000,0.612497
-0.920000,0.619420
-0.910000,0.626323
-0.900000,0.633205
-0.890000,0.640064
-0.880000,0.646899
-0.870000,0.653708
-0.860000,0.660490
-0.850000,0.667243
-0.840000,0.673965
-0.830000,0.680655
-0.820000,0.687312
-0.810000,0.693933
-0.800000,0.700518
-0.790000,0.707065
-0.780000,0.713572
-0.770000,0.720038
-0.760000,0.726462
-0.750000,0.732842
-0.740000,0.739176
-0.730000,0.745463
-0.720000,0.751702
-0.710000,0.757891
-0.700000,0.764029
-0.690000,0.770115
-0.680000,0.776146
-0.670000,0.782123
-0.660000,0.788042
-0.650000,0.793904
-0.640000,0.799706
-0.630000,0.805448
-0.620000,0.811128
-0.610000,0.816745
-0.600000,0.822297
-0.590000,0.827783
-0.580000,0.833203
-0.570000,0.838554
-0.560000,0.843836
-0.550000,0.849047
-0.540000,0.854187
-0.530000,0.859253
-0.520000,0.864246
-0.510000,0.869163
-0.500000,0.874004
-0.490000,0.878768
-0.480000,0.883453
-0.470000,0.888059
-0.460000,0.892584
-0.450000,0.897027
-0.440000,0.901388
-0.430000,0.905666
-0.420000,0.909859
-0.410000,0.913966
-0.400000,0.917987
-0.390000,0.921921
-0.380000,0.925767
-0.370000,0.929524
-0.360000,0.933190
-0.350000,0.936766
-0.340000,0.940251
-0.330000,0.943644
-0.320000,0.946943
-0.310000,0.950148
-0.300000,0.953260
-0.290000,0.956276
-0.280000,0.959196
-0.270000,0.962019
-0.260000,0.964746
-0.250000,0.967374
-0.240000,0.969905
-0.230000,0.972336
-0.220000,0.974668
-0.210000,0.976900
-0.200000,0.979032
-0.190000,0.981062
-0.180000,0.982992
-0.170000,0.984819
-0.160000,0.986544
-0.150000,0.988167
-0.140000,0.989686
-0.130000,0.991103
-0.120000,0.992415
-0.110000,0.993624
-0.100000,0.994729
-0.090000,0.995729
-0.080000,0.996624
-0.070000,0.997415
-0.060000,0.998100
-0.050000,0.998680
-0.040000,0.999155
-0.030000,0.999525
-0.020000,0.999789
-0.010000,0.999947
0.000000,1.000000
0.010000,0.999947
0.020000,0.999789
0.030000,0.999525
0.040000,0.999155
0.050000,0.998680
0.060000,0.998100
0.070000,0.997415
0.080000,0.996624
0.090000,0.995729
0.100000,0.994729
0.110000,0.993624
0.120000,0.992415
0.130000,0.991103
0.140000,0.989686
0.150000,0.988167
0.160000,0.986544
0.170000,0.984819
0.180000,0.982992
0.190000,0.981062
0.200000,0.979032
0.210000,0.976900
0.220000,0.974668
0.230000,0.972336
0.240000,0.969905
0.250000,0.967374
0.260000,0.964746
0.270000,0.962019
0.280000,0.959196
0.290000,0.956276
0.300000,0.953260
0.310000,0.950148
0.320000,0.946943
0.330000,0.943644
0.340000,0.940251
0.350000,0.936766
0.360000,0.933190
0.370000,0.929524
0.380000,0.925767
0.390000,0.921921
0.400000,0.917987
0.410000,0.913966
0.420000,0.909859
0.430000,0.905666
0.440000,0.901388
0.450000,0.897027
0.460000,0.892584
0.470000,0.888059
0.480000,0.883453
0.490000,0.878768
0.500000,0.874004
0.510000,0.869163
0.520000,0.864246
0.530000,0.859253
0.540000,0.854187
0.550000,0.849047
0.560000,0.843836
0.570000,0.838554
0.580000,0.833203
0.590000,0.827783
0.600000,0.822297
0.610000,0.816745
0.620000,0.811128
0.630000,0.805448
0.640000,0.799706
0.650000,0.793904
0.660000,0.788042
0.670000,0.782123
0.680000,0.776146
0.690000,0.770115
0.700000,0.764029
0.710000,0.757891
0.720000,0.751702
0.730000,0.745463
0.740000,0.739176
0.750000,0.732842
0.760000,0.726462
0.770000,0.720038
0.780000,0.713572
0.790000,0.707065
0.800000,0.700518
0.810000,0.693933
0.820000,0.687312
0.830000,0.680655
0.840000,0.673965
0.850000,0.667243
0.860000,0.660490
0.870000,0.653708
0.880000,0.646899
0.890000,0.640064
