x,y
-0.915212,1.605482
-0.908101,1.607579
-0.900568,1.609828
-0.892603,1.612232
-0.884197,1.614793
-0.875341,1.617516
-0.866025,1.620403
-0.856281,1.620822
-0.847022,1.621211
-0.838239,1.621571
-0.829921,1.621902
-0.822060,1.622206
-0.814644,1.622482
-0.807665,1.622731
-0.801111,1.622955
-0.794974,1.623152
-0.789243,1.623325
-0.783909,1.623474
-0.778961,1.623599
-0.774390,1.623701
-0.770185,1.623780
-0.766337,1.623838
-0.762836,1.623874
-0.759672,1.623890
-0.756835,1.623886
-0.754315,1.623862
-0.752102,1.623820
-0.750187,1.623759
-0.748559,1.623680
-0.747209,1.623585
-0.746126,1.623473
-0.745300,1.623346
-0.744723,1.623203
-0.744383,1.623046
-0.744271,1.622875
-0.744378,1.622690
-0.744692,1.622493
-0.745205,1.622283
-0.745906,1.622062
-0.746785,1.621831
-0.747833,1.621588
-0.749039,1.621336
-0.750394,1.621075
-0.751888,1.620806
-0.753510,1.620528
-0.755252,1.620244
-0.757102,1.619952
-0.759052,1.619655
-0.761091,1.619352
-0.763209,1.619044
-0.765396,1.618732
-0.767643,1.618416
-0.769940,1.618098
-0.772276,1.617777
-0.774642,1.617454
-0.777027,1.617129
-0.779423,1.616805
-0.781818,1.616480
-0.784204,1.616156
-0.786570,1.615833
-0.788906,1.615512
-0.791202,1.615193
-0.793449,1.614877
-0.795637,1.614565
-0.797755,1.614257
-0.799794,1.613955
-0.801743,1.613657
-0.803594,1.613366
-0.805335,1.613081
-0.806958,1.612804
-0.808452,1.612534
-0.809807,1.612273
-0.811013,1.612021
-0.812061,1.611779
-0.812940,1.611547
-0.813641,1.611326
-0.814154,1.611116
-0.814468,1.610919
-0.814574,1.610735
-0.814463,1.610563
-0.814123,1.610406
-0.813545,1.610263
-0.812720,1.610136
-0.811637,1.610024
-0.810287,1.609929
-0.808659,1.609851
-0.806743,1.609790
-0.804531,1.609747
-0.802011,1.609724
-0.799174,1.609719
-0.796010,1.609735
-0.792509,1.609771
-0.788661,1.609829
-0.784456,1.609908
-0.779885,1.610010
-0.774937,1.610135
-0.769602,1.610284
-0.763871,1.610457
-0.757734,1.610655
-0.751181,1.610878
-0.744201,1.611127
-0.736786,1.611404
-0.728924,1.611707
-0.720607,1.612038
-0.711824,1.612398
-0.702565,1.612787
-0.692820,1.613206
-0.683191,1.611651
-0.674040,1.610171
-0.665358,1.608765
-0.657135,1.607431
-0.649361,1.606168
-0.642027,1.604975
-0.635122,1.603849
-0.628638,1.602789
-0.622564,1.601794
-0.616891,1.600862
-0.611608,1.599991
-0.606706,1.599180
-0.602175,1.598428
-0.598006,1.597733
-0.594188,1.597093
-0.590713,1.596507
-0.587569,1.595974
-0.584748,1.595491
-0.582239,1.595057
-0.580034,1.594671
-0.578121,1.594332
-0.576491,1.594036
-0.575135,1.593784
-0.574043,1.593574
-0.573205,1.593403
-0.572611,1.593271
-0.572251,1.593176
-0.572116,1.593116
-0.572196,1.593091
-0.572481,1.593097
-0.572962,1.593134
-0.573628,1.593201
-0.574470,1.593295
-0.575478,1.593415
-0.576642,1.593560
-0.577953,1.593728
-0.579400,1.593917
-0.580975,1.594127
-0.582666,1.594355
-0.584465,1.594600
-0.586362,1.594860
-0.588347,1.595134
-0.590410,1.595421
-0.592541,1.595718
-0.594731,1.596024
-0.596970,1.596338
-0.599248,1.596659
-0.601555,1.596984
-0.603881,1.597312
-0.606218,1.597641
-0.608554,1.597971
-0.610881,1.598299
-0.613188,1.598624
-0.615466,1.598944
-0.617704,1.599258
-0.619894,1.599565
-0.622026,1.599862
-0.624089,1.600148
-0.626073,1.600422
-0.627970,1.600683
-0.629769,1.600928
-0.631461,1.601156
-0.633035,1.601365
-0.634483,1.601555
-0.635794,1.601723
-0.636958,1.601867
-0.637966,1.601988
-0.638808,1.602082
-0.639474,1.602148
-0.639954,1.602185
-0.640239,1.602192
-0.640319,1.602166
-0.640184,1.602106
-0.639825,1.602011
-0.639231,1.601879
-0.638392,1.601709
-0.637300,1.601498
-0.635944,1.601246
-0.634315,1.600951
-0.632402,1.600611
-0.630196,1.600225
-0.627688,1.599792
-0.624866,1.599309
-0.621723,1.598775
-0.618247,1.598189
-0.614430,1.597549
-0.610260,1.596854
-0.605730,1.596102
-0.600828,1.595292
-0.595545,1.594421
-0.589872,1.593489
-0.583797,1.592494
-0.577313,1.591434
-0.570409,1.590308
-0.563075,1.589114
-0.555301,1.587851
-0.547078,1.586518
-0.538396,1.585112
-0.529245,1.583632
-0.519615,1.582076
-0.510375,1.578946
-0.501589,1.575970
-0.493249,1.573145
-0.485346,1.570468
-0.477870,1.567936
-0.470812,1.565545
-0.464163,1.563294
-0.457912,1.561178
-0.452052,1.559194
-0.446573,1.557340
-0.441465,1.555611
-0.436719,1.554005
-0.432327,1.552519
-0.428278,1.551150
-0.424563,1.549894
-0.421173,1.548748
-0.418099,1.547710
-0.415331,1.546775
-0.412861,1.545941
-0.410679,1.545205
-0.408775,1.544564
-0.407140,1.544014
-0.405766,1.543552
-0.404642,1.543175
-0.403760,1.542880
-0.403109,1.542663
-0.402682,1.542523
-0.402469,1.542455
-0.402459,1.542456
-0.402645,1.542523
-0.403016,1.542654
-0.403564,1.542844
-0.404279,1.543091
-0.405152,1.543391
-0.406174,1.543742
-0.407335,1.544140
-0.408626,1.544582
-0.410037,1.545066
-0.411560,1.545587
-0.413185,1.546142
-0.414903,1.546730
-0.416705,1.547345
-0.418581,1.547986
-0.420522,1.548649
-0.422519,1.549330
-0.424562,1.550028
-0.426642,1.550738
-0.428750,1.551458
-0.430877,1.552183
-0.433013,1.552912
-0.435149,1.553641
-0.437275,1.554367
-0.439383,1.555087
-0.441464,1.555797
-0.443507,1.556494
-0.445503,1.557176
-0.447444,1.557839
-0.449320,1.558480
-0.451122,1.559095
-0.452840,1.559682
-0.454465,1.560238
-0.455988,1.560759
-0.457400,1.561242
-0.458691,1.561684
-0.459852,1.562083
-0.460873,1.562434
-0.461746,1.562734
-0.462461,1.562981
-0.463009,1.563171
-0.463380,1.563301
-0.463566,1.563369
-0.463557,1.563370
-0.463343,1.563302
-0.462916,1.563161
-0.462266,1.562945
-0.461383,1.562650
-0.460260,1.562273
-0.458885,1.561811
-0.457251,1.561261
-0.455347,1.560619
-0.453164,1.559883
-0.450694,1.559050
-0.447926,1.558115
-0.444852,1.557076
-0.441463,1.555931
-0.437748,1.554675
-0.433699,1.553305
-0.429306,1.551819
-0.424560,1.550214
-0.419452,1.548485
-0.413973,1.546631
-0.408113,1.544647
-0.401863,1.542531
-0.395213,1.540279
-0.388155,1.537889
-0.380679,1.535357
-0.372776,1.532680
-0.364436,1.529855
-0.355651,1.526879
-0.346410,1.523748
-0.337771,1.519204
-0.329551,1.514877
-0.321740,1.510761
-0.314332,1.506853
-0.307316,1.503148
-0.300684,1.499642
-0.294429,1.496330
-0.288540,1.493207
-0.283011,1.490271
-0.277832,1.487515
-0.272995,1.484936
-0.268490,1.482529
-0.264311,1.480290
-0.260447,1.478215
-0.256891,1.476298
-0.253634,1.474536
-0.250668,1.472924
-0.247983,1.471458
-0.245572,1.470133
-0.243426,1.468945
-0.241535,1.467890
-0.239893,1.466962
-0.238490,1.466158
-0.237317,1.465474
-0.236367,1.464904
-0.235630,1.464445
-0.235098,1.464091
-0.234763,1.463839
-0.234616,1.463685
-0.234648,1.463623
-0.234851,1.463649
-0.235216,1.463759
-0.235735,1.463949
-0.236399,1.464214
-0.237200,1.464549
-0.238129,1.464951
-0.239178,1.465415
-0.240338,1.465935
-0.241600,1.466509
-0.242956,1.467132
-0.244398,1.467799
-0.245917,1.468505
-0.247503,1.469247
-0.249150,1.470019
-0.250848,1.470818
-0.252589,1.471640
-0.254364,1.472478
-0.256164,1.473331
-0.257982,1.474191
-0.259808,1.475057
-0.261634,1.475922
-0.263451,1.476783
-0.265252,1.477635
-0.267027,1.478474
-0.268767,1.479295
-0.270465,1.480094
-0.272112,1.480867
-0.273699,1.481609
-0.275217,1.482315
-0.276659,1.482982
-0.278015,1.483604
-0.279277,1.484178
-0.280437,1.484699
-0.281486,1.485163
-0.282415,1.485564
-0.283216,1.485900
-0.283880,1.486164
-0.284399,1.486354
-0.284764,1.486464
-0.284967,1.486491
-0.284999,1.486429
-0.284852,1.486274
-0.284517,1.486022
-0.283985,1.485669
-0.283248,1.485210
-0.282298,1.484640
-0.281125,1.483955
-0.279722,1.483151
-0.278080,1.482224
-0.276190,1.481168
-0.274043,1.479980
-0.271632,1.478655
-0.268948,1.477189
-0.265981,1.475577
-0.262724,1.473815
-0.259168,1.471899
-0.255305,1.469823
-0.251125,1.467584
-0.246621,1.465177
-0.241783,1.462598
-0.236604,1.459843
-0.231075,1.456906
-0.225187,1.453784
-0.218931,1.450472
-0.212300,1.446966
-0.205284,1.443261
-0.197875,1.439353
-0.190065,1.435237
-0.181844,1.430909
-0.173205,1.426365
-0.165645,1.420141
-0.158437,1.414129
-0.151576,1.408325
-0.145053,1.402725
-0.138863,1.397325
-0.132996,1.392120
-0.127447,1.387106
-0.122208,1.382278
-0.117271,1.377633
-0.112630,1.373166
-0.108278,1.368872
-0.104206,1.364747
-0.100409,1.360788
-0.096878,1.356988
-0.093607,1.353345
-0.090588,1.349854
-0.087814,1.346511
-0.085279,1.343310
-0.082973,1.340249
-0.080892,1.337322
-0.079026,1.334525
-0.077370,1.331854
-0.075915,1.329304
-0.074656,1.326871
-0.073583,1.324552
-0.072691,1.322341
-0.071972,1.320234
-0.071418,1.318226
-0.071024,1.316315
-0.070780,1.314494
-0.070681,1.312760
-0.070719,1.311109
-0.070886,1.309535
-0.071176,1.308036
-0.071582,1.306605
-0.072095,1.305240
-0.072710,1.303936
-0.073418,1.302688
-0.074213,1.301492
-0.075087,1.300344
-0.076033,1.299239
-0.077044,1.298174
-0.078113,1.297143
-0.079232,1.296142
-0.080394,1.295167
-0.081593,1.294214
-0.082820,1.293279
-0.084069,1.292356
-0.085332,1.291442
-0.086603,1.290533
-0.087873,1.289623
-0.089136,1.288710
-0.090385,1.287787
-0.091613,1.286851
-0.092811,1.285899
-0.093973,1.284924
-0.095092,1.283923
-0.096161,1.282892
-0.097172,1.281827
-0.098118,1.280722
-0.098992,1.279574
-0.099787,1.278378
-0.100495,1.277130
-0.101110,1.275826
-0.101623,1.274460
-0.102029,1.273030
-0.102319,1.271531
-0.102486,1.269957
-0.102524,1.268306
-0.102425,1.266572
-0.102181,1.264751
-0.101787,1.262839
-0.101233,1.260832
-0.100514,1.258725
-0.099622,1.256514
-0.098550,1.254194
-0.097290,1.251762
-0.095835,1.249212
-0.094179,1.246541
-0.092313,1.243744
-0.090232,1.240817
-0.087927,1.237756
-0.085391,1.234555
-0.082617,1.231212
-0.079598,1.227720
-0.076327,1.224077
-0.072796,1.220278
-0.068999,1.216319
-0.064927,1.212194
-0.060575,1.207900
-0.055934,1.203433
-0.050997,1.198787
-0.045758,1.193960
-0.040209,1.188946
-0.034342,1.183741
-0.028152,1.178341
-0.021629,1.172741
-0.014768,1.166937
-0.007561,1.160925
0.000000,nan
0.000052,nan
0.000205,nan
0.000458,nan
0.000809,nan
0.001256,nan
0.001796,nan
0.002427,nan
0.003148,nan
0.003956,nan
0.004850,nan
0.005826,nan
0.006884,nan
0.008020,nan
0.009234,nan
0.010522,nan
0.011883,nan
0.013315,nan
0.014815,nan
0.016382,nan
0.018013,nan
0.019707,nan
0.021461,nan
0.023273,nan
0.025141,nan
0.027063,nan
0.029037,nan
0.031062,nan
0.033133,nan
0.035251,nan
0.037412,nan
0.039615,nan
0.041857,nan
0.044137,nan
0.046452,nan
0.048801,nan
0.051180,nan
0.053589,nan
0.056024,nan
0.058485,nan
0.060968,nan
0.063472,nan
0.065995,nan
0.068535,nan
0.071089,nan
0.073655,nan
0.076232,nan
0.078818,nan
0.081409,nan
0.084005,nan
0.086603,nan
0.089200,nan
0.091796,nan
0.094387,nan
0.096973,nan
0.099550,nan
0.102116,nan
0.104670,nan
0.107210,nan
0.109733,nan
0.112237,nan
0.114720,nan
0.117181,nan
0.119616,nan
0.122025,nan
0.124405,nan
0.126753,nan
0.129068,nan
0.131348,nan
0.133590,nan
0.135793,nan
0.137954,nan
0.140072,nan
0.142144,nan
0.144168,nan
0.146142,nan
0.148064,nan
0.149932,nan
0.151744,nan
0.153498,nan
0.155192,nan
0.156823,nan
0.158390,nan
0.159890,nan
0.161322,nan
0.162683,nan
0.163971,nan
0.165185,nan
0.166321,nan
0.167379,nan
0.168355,nan
0.169249,nan
0.170057,nan
0.170778,nan
0.171409,nan
0.171949,nan
0.172396,nan
0.172747,nan
0.173000,nan
0.173153,nan
0.173205,1.426365
0.180766,1.432538
0.187973,1.438396
0.194834,1.443944
0.201357,1.449191
0.207548,1.454142
0.213414,1.458804
0.218963,1.463182
0.224203,1.467284
0.229139,1.471117
0.233780,1.474685
0.238132,1.477996
0.242204,1.481057
0.246001,1.483873
0.249532,1.486451
0.252803,1.488798
0.255822,1.490919
0.258596,1.492822
0.261132,1.494513
0.263437,1.495998
0.265518,1.497284
0.267384,1.498377
0.269040,1.499283
0.270495,1.500009
0.271755,1.500562
0.272827,1.500947
0.273719,1.501172
0.274438,1.501242
0.274992,1.501165
0.275387,1.500946
0.275630,1.500592
0.275729,1.500109
0.275691,1.499504
0.275524,1.498784
0.275234,1.497954
0.274828,1.497021
0.274315,1.495992
0.273700,1.494873
0.272992,1.493670
0.272197,1.492390
0.271323,1.491039
0.270377,1.489624
0.269366,1.488152
0.268298,1.486627
0.267178,1.485058
0.266016,1.483450
0.264818,1.481810
0.263590,1.480144
0.262341,1.478459
0.261078,1.476761
0.259808,1.475057
0.258537,1.473352
0.257274,1.471655
0.256025,1.469969
0.254798,1.468304
0.253599,1.466664
0.252437,1.465056
0.251318,1.463486
0.250249,1.461962
0.249238,1.460489
0.248292,1.459074
0.247418,1.457723
0.246623,1.456444
0.245915,1.455241
0.245300,1.454122
0.244787,1.453092
0.244381,1.452160
0.244091,1.451330
0.243924,1.450609
0.243886,1.450004
0.243985,1.449522
0.244229,1.449168
0.244623,1.448949
0.245177,1.448871
0.245896,1.448942
0.246788,1.449166
0.247861,1.449552
0.249120,1.450104
0.250575,1.450831
0.252231,1.451737
0.254097,1.452830
0.256178,1.454116
0.258484,1.455601
0.261019,1.457291
0.263793,1.459194
0.266812,1.461316
0.270083,1.463663
0.273614,1.466241
0.277411,1.469057
0.281483,1.472117
0.285835,1.475429
0.290476,1.478997
0.295413,1.482829
0.300652,1.486931
0.306201,1.491310
0.312068,1.495971
0.318259,1.500922
0.324781,1.506169
0.331642,1.511718
0.338850,1.517576
0.346410,1.523748
0.355049,1.528281
0.363270,1.532574
0.371080,1.536632
0.378489,1.540461
0.385505,1.544066
0.392136,1.547450
0.398392,1.550620
0.404280,1.553579
0.409809,1.556334
0.414988,1.558888
0.419826,1.561247
0.424330,1.563415
0.428510,1.565398
0.432373,1.567200
0.435929,1.568826
0.439186,1.570281
0.442153,1.571570
0.444837,1.572698
0.447248,1.573669
0.449395,1.574490
0.451285,1.575163
0.452927,1.575695
0.454330,1.576091
0.455503,1.576354
0.456453,1.576490
0.457190,1.576504
0.457722,1.576401
0.458057,1.576186
0.458204,1.575863
0.458172,1.575438
0.457969,1.574915
0.457604,1.574299
0.457085,1.573595
0.456421,1.572808
0.455620,1.571944
0.454691,1.571005
0.453642,1.569999
0.452482,1.568929
0.451220,1.567800
0.449864,1.566617
0.448422,1.565386
0.446904,1.564111
0.445317,1.562797
0.443670,1.561448
0.441972,1.560070
0.440232,1.558668
0.438457,1.557246
0.436656,1.555810
0.434839,1.554363
0.433013,1.552912
0.431187,1.551461
0.429369,1.550015
0.427569,1.548579
0.425794,1.547157
0.424053,1.545755
0.422355,1.544377
0.420708,1.543028
0.419122,1.541714
0.417603,1.540439
0.416161,1.539207
0.414805,1.538025
0.413543,1.536896
0.412383,1.535826
0.411334,1.534819
0.410405,1.533881
0.409604,1.533016
0.408940,1.532229
0.408421,1.531526
0.408056,1.530910
0.407853,1.530387
0.407821,1.529961
0.407968,1.529639
0.408304,1.529423
0.408835,1.529320
0.409572,1.529334
0.410523,1.529471
0.411695,1.529734
0.413098,1.530129
0.414740,1.530661
0.416631,1.531335
0.418777,1.532155
0.421188,1.533127
0.423873,1.534255
0.426839,1.535544
0.430096,1.536999
0.433652,1.538625
0.437516,1.540427
0.441695,1.542410
0.446200,1.544578
0.451037,1.546937
0.456216,1.549491
0.461746,1.552245
0.467634,1.555205
0.473889,1.558375
0.480521,1.561759
0.487537,1.565363
0.494945,1.569192
0.502756,1.573251
0.510976,1.577544
0.519615,1.582076
0.528856,1.585199
0.537641,1.588151
0.545981,1.590936
0.553884,1.593558
0.561360,1.596020
0.568418,1.598325
0.575068,1.600478
0.581318,1.602481
0.587178,1.604337
0.592657,1.606052
0.597765,1.607627
0.602511,1.609067
0.606904,1.610374
0.610953,1.611553
0.614668,1.612606
0.618058,1.613538
0.621132,1.614352
