x,y
37.410000,636.451846
37.453000,645.285846
37.496000,654.218593
37.539000,663.250934
37.582000,672.383721
37.625000,681.617812
37.668000,690.954068
37.711000,700.393358
37.754000,709.936555
37.797000,719.584538
37.840000,729.338191
37.883000,739.198402
37.926000,749.166067
37.969000,759.242085
38.012000,769.427363
38.055000,779.722811
38.098000,790.129346
38.141000,800.647890
38.184000,811.279370
38.227000,822.024720
38.270000,832.884878
38.313000,843.860789
38.356000,854.953402
38.399000,866.163674
38.442000,877.492564
38.485000,888.941041
38.528000,900.510076
38.571000,912.200648
38.614000,924.013742
38.657000,935.950346
38.700000,948.011456
38.743000,960.198075
38.786000,972.511208
38.829000,984.951870
38.872000,997.521079
38.915000,1010.219860
38.958000,1023.049244
39.001000,1036.010267
39.044000,1049.103973
39.087000,1062.331409
39.130000,1075.693631
39.173000,1089.191700
39.216000,1102.826681
39.259000,1116.599649
39.302000,1130.511681
39.345000,1144.563863
39.388000,1158.757287
39.431000,1173.093049
39.474000,1187.572253
39.517000,1202.196008
39.560000,1216.965432
39.603000,1231.881645
39.646000,1246.945777
39.689000,1262.158963
39.732000,1277.522343
39.775000,1293.037065
39.818000,1308.704282
39.861000,1324.525156
39.904000,1340.500852
39.947000,1356.632544
39.990000,1372.921411
40.033000,1389.368640
40.076000,1405.975423
40.119000,1422.742958
40.162000,1439.672452
40.205000,1456.765117
40.248000,1474.022171
40.291000,1491.444840
40.334000,1509.034356
40.377000,1526.791957
40.420000,1544.718890
40.463000,1562.816405
40.506000,1581.085763
40.549000,1599.528228
40.592000,1618.145073
40.635000,1636.937577
40.678000,1655.907026
40.721000,1675.054713
40.764000,1694.381938
40.807000,1713.890007
40.850000,1733.580234
40.893000,1753.453940
40.936000,1773.512452
40.979000,1793.757104
41.022000,1814.189238
41.065000,1834.810203
41.108000,1855.621354
41.151000,1876.624054
41.194000,1897.819673
41.237000,1919.209587
41.280000,1940.795181
41.323000,1962.577847
41.366000,1984.558982
41.409000,2006.739993
41.452000,2029.122292
41.495000,2051.707300
41.538000,2074.496444
41.581000,2097.491160
41.624000,2120.692890
41.667000,2144.103083
41.710000,2167.723197
41.753000,2191.554696
41.796000,2215.599052
41.839000,2239.857744
41.882000,2264.332260
41.925000,2289.024095
41.968000,2313.934749
42.011000,2339.065733
42.054000,2364.418565
42.097000,2389.994768
42.140000,2415.795876
42.183000,2441.823428
42.226000,2468.078973
42.269000,2494.564066
42.312000,2521.280271
42.355000,2548.229159
42.398000,2575.412309
42.441000,2602.831307
42.484000,2630.487749
42.527000,2658.383237
42.570000,2686.519381
42.613000,2714.897799
42.656000,2743.520119
42.699000,2772.387974
42.742000,2801.503007
42.785000,2830.866868
42.828000,2860.481216
42.871000,2890.347716
42.914000,2920.468044
42.957000,2950.843883
43.000000,2981.476923
